date,department,day_of_week,month,expected_patients,capacity,occupancy_ratio,avg_waiting_time,doctors_available,had_event,event_severity
2026-03-27,Emergency,4,3,50,100,0.5,13.4,4,0,none
2026-03-27,OPD - General Medicine,4,3,98,150,0.653,14.0,6,0,none
2026-03-27,Cardiology,4,3,43,60,0.717,17.2,2,0,none
2026-03-27,Orthopedics,4,3,24,50,0.48,15.0,2,0,none
2026-03-27,Pediatrics,4,3,41,70,0.586,16.5,3,0,none
2026-03-27,Radiology,4,3,26,40,0.65,13.8,1,0,none
2026-03-28,Emergency,5,3,42,100,0.42,17.1,5,0,none
2026-03-28,OPD - General Medicine,5,3,76,150,0.507,14.8,6,0,none
2026-03-28,Cardiology,5,3,31,60,0.517,16.6,2,0,none
2026-03-28,Orthopedics,5,3,25,50,0.5,15.8,2,0,none
2026-03-28,Pediatrics,5,3,36,70,0.514,15.6,3,0,none
2026-03-28,Radiology,5,3,18,40,0.45,15.9,1,0,none
2026-03-29,Emergency,6,3,41,100,0.41,16.1,5,0,none
2026-03-29,OPD - General Medicine,6,3,86,150,0.573,14.7,7,0,none
2026-03-29,Cardiology,6,3,39,60,0.65,14.3,2,0,none
2026-03-29,Orthopedics,6,3,25,50,0.5,16.6,1,0,none
2026-03-29,Pediatrics,6,3,37,70,0.529,15.3,2,0,none
2026-03-29,Radiology,6,3,20,40,0.5,16.9,1,0,none
2026-03-30,Emergency,0,3,79,100,0.79,28.3,4,0,none
2026-03-30,OPD - General Medicine,0,3,139,150,0.927,40.3,7,0,none
2026-03-30,Cardiology,0,3,52,60,0.867,34.6,2,0,none
2026-03-30,Orthopedics,0,3,34,50,0.68,14.6,2,0,none
2026-03-30,Pediatrics,0,3,54,70,0.771,21.0,3,0,none
2026-03-30,Radiology,0,3,37,40,0.925,41.9,1,0,none
2026-03-31,Emergency,1,3,59,100,0.59,14.5,4,0,none
2026-03-31,OPD - General Medicine,1,3,121,150,0.807,24.2,5,0,none
2026-03-31,Cardiology,1,3,37,60,0.617,15.8,2,0,none
2026-03-31,Orthopedics,1,3,30,50,0.6,13.1,2,0,none
2026-03-31,Pediatrics,1,3,53,70,0.757,24.5,3,0,none
2026-03-31,Radiology,1,3,29,40,0.725,19.3,2,0,none
2026-04-01,Emergency,2,4,41,100,0.41,12.9,4,0,none
2026-04-01,OPD - General Medicine,2,4,125,150,0.833,32.3,7,0,none
2026-04-01,Cardiology,2,4,34,60,0.567,15.0,2,0,none
2026-04-01,Orthopedics,2,4,33,50,0.66,16.4,2,0,none
2026-04-01,Pediatrics,2,4,41,70,0.586,16.2,3,0,none
2026-04-01,Radiology,2,4,28,40,0.7,13.8,1,0,none
2026-04-02,Emergency,3,4,67,100,0.67,15.4,4,0,none
2026-04-02,OPD - General Medicine,3,4,121,150,0.807,27.9,8,0,none
2026-04-02,Cardiology,3,4,44,60,0.733,18.4,3,0,none
2026-04-02,Orthopedics,3,4,28,50,0.56,14.7,2,0,none
2026-04-02,Pediatrics,3,4,46,70,0.657,13.7,2,0,none
2026-04-02,Radiology,3,4,24,40,0.6,13.9,2,0,none
2026-04-03,Emergency,4,4,51,100,0.51,15.7,4,0,none
2026-04-03,OPD - General Medicine,4,4,130,150,0.867,38.2,8,0,none
2026-04-03,Cardiology,4,4,31,60,0.517,14.6,3,0,none
2026-04-03,Orthopedics,4,4,42,50,0.84,30.0,2,0,none
2026-04-03,Pediatrics,4,4,44,70,0.629,16.3,2,0,none
2026-04-03,Radiology,4,4,30,40,0.75,23.8,1,0,none
2026-04-04,Emergency,5,4,45,100,0.45,15.7,4,0,none
2026-04-04,OPD - General Medicine,5,4,110,150,0.733,20.0,6,0,none
2026-04-04,Cardiology,5,4,31,60,0.517,13.8,2,0,none
2026-04-04,Orthopedics,5,4,22,50,0.44,16.6,2,0,none
2026-04-04,Pediatrics,5,4,38,70,0.543,13.8,2,0,none
2026-04-04,Radiology,5,4,20,40,0.5,13.6,1,0,none
2026-04-05,Emergency,6,4,34,100,0.34,13.7,5,0,none
2026-04-05,OPD - General Medicine,6,4,97,150,0.647,13.0,6,1,medium
2026-04-05,Cardiology,6,4,30,60,0.5,15.4,2,0,none
2026-04-05,Orthopedics,6,4,27,50,0.54,12.9,1,0,none
2026-04-05,Pediatrics,6,4,31,70,0.443,13.6,3,0,none
2026-04-05,Radiology,6,4,20,40,0.5,15.5,1,0,none
2026-04-06,Emergency,0,4,81,100,0.81,24.6,3,0,none
2026-04-06,OPD - General Medicine,0,4,156,150,1.04,60.7,7,0,none
2026-04-06,Cardiology,0,4,44,60,0.733,21.3,2,0,none
2026-04-06,Orthopedics,0,4,35,50,0.7,17.0,2,0,none
2026-04-06,Pediatrics,0,4,66,70,0.943,43.1,3,0,none
2026-04-06,Radiology,0,4,30,40,0.75,22.2,1,0,none
2026-04-07,Emergency,1,4,59,100,0.59,14.1,4,0,none
2026-04-07,OPD - General Medicine,1,4,126,150,0.84,33.4,5,0,none
2026-04-07,Cardiology,1,4,40,60,0.667,14.2,2,0,none
2026-04-07,Orthopedics,1,4,38,50,0.76,20.7,2,0,none
2026-04-07,Pediatrics,1,4,42,70,0.6,16.8,3,0,none
2026-04-07,Radiology,1,4,22,40,0.55,16.3,1,0,none
2026-04-08,Emergency,2,4,60,100,0.6,13.3,3,0,none
2026-04-08,OPD - General Medicine,2,4,143,150,0.953,47.5,7,0,none
2026-04-08,Cardiology,2,4,42,60,0.7,13.6,2,0,none
2026-04-08,Orthopedics,2,4,26,50,0.52,14.1,1,0,none
2026-04-08,Pediatrics,2,4,50,70,0.714,16.0,2,0,none
2026-04-08,Radiology,2,4,26,40,0.65,16.0,1,0,none
2026-04-09,Emergency,3,4,51,100,0.51,16.9,5,0,none
2026-04-09,OPD - General Medicine,3,4,132,150,0.88,35.4,8,0,none
2026-04-09,Cardiology,3,4,37,60,0.617,15.8,3,0,none
2026-04-09,Orthopedics,3,4,23,50,0.46,16.4,2,0,none
2026-04-09,Pediatrics,3,4,52,70,0.743,22.1,2,0,none
2026-04-09,Radiology,3,4,25,40,0.625,14.1,1,0,none
2026-04-10,Emergency,4,4,62,100,0.62,16.3,5,0,none
2026-04-10,OPD - General Medicine,4,4,80,150,0.533,15.5,5,0,none
2026-04-10,Cardiology,4,4,44,60,0.733,17.6,2,0,none
2026-04-10,Orthopedics,4,4,25,50,0.5,15.0,2,0,none
2026-04-10,Pediatrics,4,4,45,70,0.643,14.3,2,0,none
2026-04-10,Radiology,4,4,20,40,0.5,14.2,1,0,none
2026-04-11,Emergency,5,4,50,100,0.5,17.2,5,0,none
2026-04-11,OPD - General Medicine,5,4,103,150,0.687,14.1,8,0,none
2026-04-11,Cardiology,5,4,37,60,0.617,15.5,2,0,none
2026-04-11,Orthopedics,5,4,21,50,0.42,15.1,2,0,none
2026-04-11,Pediatrics,5,4,38,70,0.543,16.1,2,0,none
2026-04-11,Radiology,5,4,15,40,0.375,14.0,1,0,none
2026-04-12,Emergency,6,4,44,100,0.44,16.9,5,0,none
2026-04-12,OPD - General Medicine,6,4,85,150,0.567,16.6,7,0,none
2026-04-12,Cardiology,6,4,34,60,0.567,16.4,2,0,none
2026-04-12,Orthopedics,6,4,24,50,0.48,13.9,2,0,none
2026-04-12,Pediatrics,6,4,38,70,0.543,14.7,2,0,none
2026-04-12,Radiology,6,4,18,40,0.45,17.2,1,0,none
2026-04-13,Emergency,0,4,64,100,0.64,12.9,4,0,none
2026-04-13,OPD - General Medicine,0,4,113,150,0.753,18.5,7,0,none
2026-04-13,Cardiology,0,4,49,60,0.817,32.7,2,0,none
2026-04-13,Orthopedics,0,4,43,50,0.86,32.1,1,0,none
2026-04-13,Pediatrics,0,4,48,70,0.686,14.6,3,0,none
2026-04-13,Radiology,0,4,41,40,1.025,57.8,1,1,high
2026-04-14,Emergency,1,4,54,100,0.54,15.5,3,0,none
2026-04-14,OPD - General Medicine,1,4,120,150,0.8,28.3,7,0,none
2026-04-14,Cardiology,1,4,44,60,0.733,20.0,3,0,none
2026-04-14,Orthopedics,1,4,28,50,0.56,17.0,2,0,none
2026-04-14,Pediatrics,1,4,45,70,0.643,15.5,3,0,none
2026-04-14,Radiology,1,4,27,40,0.675,14.7,1,0,none
2026-04-15,Emergency,2,4,56,100,0.56,14.8,3,0,none
2026-04-15,OPD - General Medicine,2,4,123,150,0.82,32.8,6,0,none
2026-04-15,Cardiology,2,4,41,60,0.683,14.1,3,0,none
2026-04-15,Orthopedics,2,4,30,50,0.6,15.3,2,0,none
2026-04-15,Pediatrics,2,4,42,70,0.6,13.3,3,0,none
2026-04-15,Radiology,2,4,27,40,0.675,13.8,1,0,none
2026-04-16,Emergency,3,4,65,100,0.65,13.7,5,0,none
2026-04-16,OPD - General Medicine,3,4,145,150,0.967,44.3,8,0,none
2026-04-16,Cardiology,3,4,43,60,0.717,14.8,3,0,none
2026-04-16,Orthopedics,3,4,26,50,0.52,13.8,2,0,none
2026-04-16,Pediatrics,3,4,40,70,0.571,14.0,3,0,none
2026-04-16,Radiology,3,4,24,40,0.6,13.3,1,0,none
2026-04-17,Emergency,4,4,53,100,0.53,16.8,4,0,none
2026-04-17,OPD - General Medicine,4,4,96,150,0.64,16.7,5,0,none
2026-04-17,Cardiology,4,4,44,60,0.733,19.7,2,0,none
2026-04-17,Orthopedics,4,4,34,50,0.68,13.8,2,0,none
2026-04-17,Pediatrics,4,4,43,70,0.614,15.4,3,0,none
2026-04-17,Radiology,4,4,32,40,0.8,27.7,1,0,none
2026-04-18,Emergency,5,4,43,100,0.43,15.4,4,0,none
2026-04-18,OPD - General Medicine,5,4,101,150,0.673,16.6,7,0,none
2026-04-18,Cardiology,5,4,34,60,0.567,16.4,2,0,none
2026-04-18,Orthopedics,5,4,24,50,0.48,15.2,2,0,none
2026-04-18,Pediatrics,5,4,41,70,0.586,15.6,3,0,none
2026-04-18,Radiology,5,4,23,40,0.575,17.2,2,0,none
2026-04-19,Emergency,6,4,53,100,0.53,13.0,5,0,none
2026-04-19,OPD - General Medicine,6,4,96,150,0.64,15.2,7,0,none
2026-04-19,Cardiology,6,4,31,60,0.517,16.3,2,0,none
2026-04-19,Orthopedics,6,4,19,50,0.38,17.0,2,0,none
2026-04-19,Pediatrics,6,4,36,70,0.514,14.5,2,0,none
2026-04-19,Radiology,6,4,18,40,0.45,17.2,1,0,none
2026-04-20,Emergency,0,4,76,100,0.76,25.0,3,0,none
2026-04-20,OPD - General Medicine,0,4,146,150,0.973,50.4,6,0,none
2026-04-20,Cardiology,0,4,50,60,0.833,35.5,2,0,none
2026-04-20,Orthopedics,0,4,35,50,0.7,15.8,2,0,none
2026-04-20,Pediatrics,0,4,53,70,0.757,19.5,2,0,none
2026-04-20,Radiology,0,4,27,40,0.675,13.5,2,0,none
2026-04-21,Emergency,1,4,46,100,0.46,13.8,4,0,none
2026-04-21,OPD - General Medicine,1,4,108,150,0.72,18.1,5,0,none
2026-04-21,Cardiology,1,4,38,60,0.633,16.9,3,0,none
2026-04-21,Orthopedics,1,4,36,50,0.72,17.6,2,0,none
2026-04-21,Pediatrics,1,4,39,70,0.557,15.2,3,0,none
2026-04-21,Radiology,1,4,29,40,0.725,18.9,1,0,none
2026-04-22,Emergency,2,4,52,100,0.52,15.5,4,0,none
2026-04-22,OPD - General Medicine,2,4,107,150,0.713,18.4,7,0,none
2026-04-22,Cardiology,2,4,45,60,0.75,22.9,2,0,none
2026-04-22,Orthopedics,2,4,30,50,0.6,13.4,2,0,none
2026-04-22,Pediatrics,2,4,45,70,0.643,15.4,2,0,none
2026-04-22,Radiology,2,4,30,40,0.75,23.7,1,0,none
2026-04-23,Emergency,3,4,62,100,0.62,15.8,4,0,none
2026-04-23,OPD - General Medicine,3,4,113,150,0.753,21.4,5,0,none
2026-04-23,Cardiology,3,4,42,60,0.7,14.2,2,0,none
2026-04-23,Orthopedics,3,4,31,50,0.62,16.3,2,0,none
2026-04-23,Pediatrics,3,4,48,70,0.686,13.1,3,0,none
2026-04-23,Radiology,3,4,24,40,0.6,14.7,2,0,none
2026-04-24,Emergency,4,4,69,100,0.69,13.6,3,0,none
2026-04-24,OPD - General Medicine,4,4,107,150,0.713,18.2,5,0,none
2026-04-24,Cardiology,4,4,49,60,0.817,25.0,2,0,none
2026-04-24,Orthopedics,4,4,35,50,0.7,15.4,2,0,none
2026-04-24,Pediatrics,4,4,46,70,0.657,16.3,2,0,none
2026-04-24,Radiology,4,4,27,40,0.675,16.6,1,0,none
2026-04-25,Emergency,5,4,43,100,0.43,12.8,5,0,none
2026-04-25,OPD - General Medicine,5,4,83,150,0.553,15.5,7,0,none
2026-04-25,Cardiology,5,4,29,60,0.483,15.4,2,0,none
2026-04-25,Orthopedics,5,4,20,50,0.4,15.8,1,0,none
2026-04-25,Pediatrics,5,4,39,70,0.557,17.2,3,0,none
2026-04-25,Radiology,5,4,20,40,0.5,14.2,2,0,none
2026-04-26,Emergency,6,4,49,100,0.49,14.8,4,0,none
2026-04-26,OPD - General Medicine,6,4,94,150,0.627,14.3,7,0,none
2026-04-26,Cardiology,6,4,28,60,0.467,16.7,3,0,none
2026-04-26,Orthopedics,6,4,24,50,0.48,13.2,2,0,none
2026-04-26,Pediatrics,6,4,35,70,0.5,13.5,2,0,none
2026-04-26,Radiology,6,4,19,40,0.475,16.3,2,0,none
2026-04-27,Emergency,0,4,65,100,0.65,16.2,4,0,none
2026-04-27,OPD - General Medicine,0,4,150,150,1.0,50.6,6,0,none
2026-04-27,Cardiology,0,4,50,60,0.833,27.8,3,0,none
2026-04-27,Orthopedics,0,4,33,50,0.66,16.8,1,0,none
2026-04-27,Pediatrics,0,4,70,70,1.0,55.7,3,0,none
2026-04-27,Radiology,0,4,26,40,0.65,16.8,1,0,none
2026-04-28,Emergency,1,4,62,100,0.62,15.2,3,0,none
2026-04-28,OPD - General Medicine,1,4,116,150,0.773,27.1,7,0,none
2026-04-28,Cardiology,1,4,39,60,0.65,14.6,3,0,none
2026-04-28,Orthopedics,1,4,35,50,0.7,15.8,2,0,none
2026-04-28,Pediatrics,1,4,44,70,0.629,15.6,3,0,none
2026-04-28,Radiology,1,4,20,40,0.5,14.4,1,0,none
2026-04-29,Emergency,2,4,70,100,0.7,14.7,4,0,none
2026-04-29,OPD - General Medicine,2,4,131,150,0.873,37.8,6,0,none
2026-04-29,Cardiology,2,4,36,60,0.6,16.1,2,0,none
2026-04-29,Orthopedics,2,4,28,50,0.56,13.8,2,0,none
2026-04-29,Pediatrics,2,4,53,70,0.757,20.1,3,0,none
2026-04-29,Radiology,2,4,26,40,0.65,15.9,1,0,none
2026-04-30,Emergency,3,4,69,100,0.69,15.2,4,0,none
2026-04-30,OPD - General Medicine,3,4,147,150,0.98,44.8,5,0,none
2026-04-30,Cardiology,3,4,35,60,0.583,16.7,2,0,none
2026-04-30,Orthopedics,3,4,33,50,0.66,16.8,2,0,none
2026-04-30,Pediatrics,3,4,33,70,0.471,16.3,3,0,none
2026-04-30,Radiology,3,4,21,40,0.525,16.5,1,0,none
2026-05-01,Emergency,4,5,70,100,0.7,15.3,4,1,medium
2026-05-01,OPD - General Medicine,4,5,114,150,0.76,22.0,6,0,none
2026-05-01,Cardiology,4,5,37,60,0.617,14.2,2,0,none
2026-05-01,Orthopedics,4,5,36,50,0.72,19.5,2,0,none
2026-05-01,Pediatrics,4,5,52,70,0.743,20.0,2,0,none
2026-05-01,Radiology,4,5,23,40,0.575,13.1,2,0,none
2026-05-02,Emergency,5,5,39,100,0.39,13.7,3,0,none
2026-05-02,OPD - General Medicine,5,5,86,150,0.573,14.2,6,0,none
2026-05-02,Cardiology,5,5,33,60,0.55,16.7,3,0,none
2026-05-02,Orthopedics,5,5,21,50,0.42,13.3,2,0,none
2026-05-02,Pediatrics,5,5,34,70,0.486,13.6,2,0,none
2026-05-02,Radiology,5,5,20,40,0.5,16.5,1,0,none
2026-05-03,Emergency,6,5,42,100,0.42,16.8,4,0,none
2026-05-03,OPD - General Medicine,6,5,97,150,0.647,16.9,8,0,none
2026-05-03,Cardiology,6,5,36,60,0.6,15.5,2,0,none
2026-05-03,Orthopedics,6,5,26,50,0.52,16.0,2,0,none
2026-05-03,Pediatrics,6,5,36,70,0.514,15.9,3,0,none
2026-05-03,Radiology,6,5,17,40,0.425,13.9,1,0,none
2026-05-04,Emergency,0,5,65,100,0.65,13.6,4,0,none
2026-05-04,OPD - General Medicine,0,5,115,150,0.767,25.4,5,0,none
2026-05-04,Cardiology,0,5,41,60,0.683,14.4,2,0,none
2026-05-04,Orthopedics,0,5,37,50,0.74,20.6,1,0,none
2026-05-04,Pediatrics,0,5,57,70,0.814,28.4,3,0,none
2026-05-04,Radiology,0,5,32,40,0.8,30.1,1,0,none
2026-05-05,Emergency,1,5,57,100,0.57,14.8,4,0,none
2026-05-05,OPD - General Medicine,1,5,121,150,0.807,28.8,6,0,none
2026-05-05,Cardiology,1,5,47,60,0.783,28.3,2,0,none
2026-05-05,Orthopedics,1,5,30,50,0.6,13.5,2,0,none
2026-05-05,Pediatrics,1,5,41,70,0.586,15.6,2,0,none
2026-05-05,Radiology,1,5,25,40,0.625,15.4,1,0,none
2026-05-06,Emergency,2,5,58,100,0.58,13.6,4,0,none
2026-05-06,OPD - General Medicine,2,5,105,150,0.7,16.2,7,0,none
2026-05-06,Cardiology,2,5,36,60,0.6,14.2,2,0,none
2026-05-06,Orthopedics,2,5,28,50,0.56,13.6,2,0,none
2026-05-06,Pediatrics,2,5,47,70,0.671,15.8,3,0,none
2026-05-06,Radiology,2,5,27,40,0.675,16.0,1,0,none
2026-05-07,Emergency,3,5,59,100,0.59,13.5,4,0,none
2026-05-07,OPD - General Medicine,3,5,89,150,0.593,13.2,5,0,none
2026-05-07,Cardiology,3,5,35,60,0.583,14.6,2,0,none
2026-05-07,Orthopedics,3,5,33,50,0.66,16.7,1,0,none
2026-05-07,Pediatrics,3,5,51,70,0.729,17.7,3,0,none
2026-05-07,Radiology,3,5,26,40,0.65,15.8,2,0,none
2026-05-08,Emergency,4,5,55,100,0.55,17.2,4,0,none
2026-05-08,OPD - General Medicine,4,5,96,150,0.64,16.5,5,0,none
2026-05-08,Cardiology,4,5,43,60,0.717,15.8,3,0,none
2026-05-08,Orthopedics,4,5,23,50,0.46,14.0,1,0,none
2026-05-08,Pediatrics,4,5,47,70,0.671,14.3,3,0,none
2026-05-08,Radiology,4,5,23,40,0.575,14.9,1,0,none
2026-05-09,Emergency,5,5,49,100,0.49,13.7,5,0,none
2026-05-09,OPD - General Medicine,5,5,89,150,0.593,14.8,5,0,none
2026-05-09,Cardiology,5,5,24,60,0.4,17.0,2,0,none
2026-05-09,Orthopedics,5,5,23,50,0.46,14.0,1,0,none
2026-05-09,Pediatrics,5,5,33,70,0.471,14.4,3,0,none
2026-05-09,Radiology,5,5,20,40,0.5,16.8,1,0,none
2026-05-10,Emergency,6,5,42,100,0.42,13.7,4,0,none
2026-05-10,OPD - General Medicine,6,5,99,150,0.66,16.8,7,0,none
2026-05-10,Cardiology,6,5,26,60,0.433,13.0,2,0,none
2026-05-10,Orthopedics,6,5,22,50,0.44,14.6,2,0,none
2026-05-10,Pediatrics,6,5,36,70,0.514,17.1,3,0,none
2026-05-10,Radiology,6,5,20,40,0.5,15.1,1,0,none
2026-05-11,Emergency,0,5,73,100,0.73,15.9,4,0,none
2026-05-11,OPD - General Medicine,0,5,98,150,0.653,15.8,5,0,none
2026-05-11,Cardiology,0,5,48,60,0.8,24.8,2,0,none
2026-05-11,Orthopedics,0,5,35,50,0.7,16.1,2,0,none
2026-05-11,Pediatrics,0,5,54,70,0.771,24.1,3,0,none
2026-05-11,Radiology,0,5,32,40,0.8,25.0,1,0,none
2026-05-12,Emergency,1,5,56,100,0.56,16.2,5,0,none
2026-05-12,OPD - General Medicine,1,5,138,150,0.92,37.8,6,0,none
2026-05-12,Cardiology,1,5,34,60,0.567,17.1,3,0,none
2026-05-12,Orthopedics,1,5,31,50,0.62,15.6,2,0,none
2026-05-12,Pediatrics,1,5,39,70,0.557,15.6,3,0,none
2026-05-12,Radiology,1,5,23,40,0.575,15.6,1,0,none
2026-05-13,Emergency,2,5,55,100,0.55,14.0,4,0,none
2026-05-13,OPD - General Medicine,2,5,126,150,0.84,35.7,6,0,none
2026-05-13,Cardiology,2,5,40,60,0.667,15.3,3,0,none
2026-05-13,Orthopedics,2,5,36,50,0.72,18.9,1,0,none
2026-05-13,Pediatrics,2,5,52,70,0.743,17.2,3,0,none
2026-05-13,Radiology,2,5,27,40,0.675,14.0,2,0,none
2026-05-14,Emergency,3,5,64,100,0.64,16.3,4,0,none
2026-05-14,OPD - General Medicine,3,5,115,150,0.767,23.7,5,0,none
2026-05-14,Cardiology,3,5,45,60,0.75,21.8,2,0,none
2026-05-14,Orthopedics,3,5,29,50,0.58,15.2,2,0,none
2026-05-14,Pediatrics,3,5,46,70,0.657,16.4,3,0,none
2026-05-14,Radiology,3,5,26,40,0.65,13.8,1,0,none
2026-05-15,Emergency,4,5,63,100,0.63,15.3,3,0,none
2026-05-15,OPD - General Medicine,4,5,95,150,0.633,16.5,6,0,none
2026-05-15,Cardiology,4,5,33,60,0.55,15.6,3,0,none
2026-05-15,Orthopedics,4,5,35,50,0.7,14.2,1,0,none
2026-05-15,Pediatrics,4,5,52,70,0.743,22.0,3,0,none
2026-05-15,Radiology,4,5,31,40,0.775,26.5,1,0,none
2026-05-16,Emergency,5,5,47,100,0.47,14.5,4,0,none
2026-05-16,OPD - General Medicine,5,5,88,150,0.587,16.2,6,0,none
2026-05-16,Cardiology,5,5,31,60,0.517,17.0,2,0,none
2026-05-16,Orthopedics,5,5,16,50,0.32,15.3,2,0,none
2026-05-16,Pediatrics,5,5,33,70,0.471,16.2,3,0,none
2026-05-16,Radiology,5,5,19,40,0.475,12.8,1,0,none
2026-05-17,Emergency,6,5,49,100,0.49,13.5,3,0,none
2026-05-17,OPD - General Medicine,6,5,99,150,0.66,17.1,5,0,none
2026-05-17,Cardiology,6,5,28,60,0.467,17.0,3,0,none
2026-05-17,Orthopedics,6,5,25,50,0.5,13.0,1,0,none
2026-05-17,Pediatrics,6,5,38,70,0.543,16.8,3,0,none
2026-05-17,Radiology,6,5,17,40,0.425,15.1,2,0,none
2026-05-18,Emergency,0,5,69,100,0.69,17.1,5,0,none
2026-05-18,OPD - General Medicine,0,5,151,150,1.007,49.7,6,0,none
2026-05-18,Cardiology,0,5,47,60,0.783,27.0,2,0,none
2026-05-18,Orthopedics,0,5,43,50,0.86,37.2,1,0,none
2026-05-18,Pediatrics,0,5,51,70,0.729,16.4,2,0,none
2026-05-18,Radiology,0,5,31,40,0.775,20.7,1,0,none
2026-05-19,Emergency,1,5,68,100,0.68,14.2,4,0,none
2026-05-19,OPD - General Medicine,1,5,116,150,0.773,20.6,6,0,none
2026-05-19,Cardiology,1,5,43,60,0.717,15.4,2,0,none
2026-05-19,Orthopedics,1,5,29,50,0.58,13.7,1,0,none
2026-05-19,Pediatrics,1,5,46,70,0.657,16.2,3,0,none
2026-05-19,Radiology,1,5,26,40,0.65,13.7,2,0,none
2026-05-20,Emergency,2,5,60,100,0.6,16.8,4,0,none
2026-05-20,OPD - General Medicine,2,5,101,150,0.673,17.0,6,0,none
2026-05-20,Cardiology,2,5,50,60,0.833,33.0,2,0,none
2026-05-20,Orthopedics,2,5,29,50,0.58,13.6,2,0,none
2026-05-20,Pediatrics,2,5,50,70,0.714,15.1,3,0,none
2026-05-20,Radiology,2,5,26,40,0.65,15.1,2,0,none
2026-05-21,Emergency,3,5,71,100,0.71,14.8,4,0,none
2026-05-21,OPD - General Medicine,3,5,111,150,0.74,17.7,5,0,none
2026-05-21,Cardiology,3,5,42,60,0.7,13.1,2,0,none
2026-05-21,Orthopedics,3,5,29,50,0.58,14.7,1,0,none
2026-05-21,Pediatrics,3,5,40,70,0.571,14.2,2,0,none
2026-05-21,Radiology,3,5,29,40,0.725,16.6,1,0,none
2026-05-22,Emergency,4,5,49,100,0.49,17.2,3,0,none
2026-05-22,OPD - General Medicine,4,5,121,150,0.807,28.8,7,0,none
2026-05-22,Cardiology,4,5,31,60,0.517,16.2,3,0,none
2026-05-22,Orthopedics,4,5,24,50,0.48,14.2,2,0,none
2026-05-22,Pediatrics,4,5,47,70,0.671,13.3,3,0,none
2026-05-22,Radiology,4,5,29,40,0.725,20.0,1,0,none
2026-05-23,Emergency,5,5,38,100,0.38,13.6,4,0,none
2026-05-23,OPD - General Medicine,5,5,109,150,0.727,20.5,5,0,none
2026-05-23,Cardiology,5,5,34,60,0.567,13.5,3,0,none
2026-05-23,Orthopedics,5,5,26,50,0.52,15.2,1,0,none
2026-05-23,Pediatrics,5,5,30,70,0.429,15.7,3,0,none
2026-05-23,Radiology,5,5,20,40,0.5,15.5,2,0,none
2026-05-24,Emergency,6,5,50,100,0.5,14.5,4,0,none
2026-05-24,OPD - General Medicine,6,5,93,150,0.62,17.0,6,0,none
2026-05-24,Cardiology,6,5,29,60,0.483,13.9,3,0,none
2026-05-24,Orthopedics,6,5,18,50,0.36,17.0,2,0,none
2026-05-24,Pediatrics,6,5,34,70,0.486,12.8,2,0,none
2026-05-24,Radiology,6,5,23,40,0.575,13.2,1,0,none
2026-05-25,Emergency,0,5,67,100,0.67,13.4,4,0,none
2026-05-25,OPD - General Medicine,0,5,126,150,0.84,30.8,7,0,none
2026-05-25,Cardiology,0,5,51,60,0.85,34.2,3,0,none
2026-05-25,Orthopedics,0,5,42,50,0.84,34.0,2,0,none
2026-05-25,Pediatrics,0,5,57,70,0.814,25.8,3,0,none
2026-05-25,Radiology,0,5,33,40,0.825,33.7,1,0,none
2026-05-26,Emergency,1,5,50,100,0.5,15.6,3,0,none
2026-05-26,OPD - General Medicine,1,5,112,150,0.747,19.8,6,0,none
2026-05-26,Cardiology,1,5,48,60,0.8,28.1,2,0,none
2026-05-26,Orthopedics,1,5,32,50,0.64,16.3,2,0,none
2026-05-26,Pediatrics,1,5,44,70,0.629,15.5,3,0,none
2026-05-26,Radiology,1,5,25,40,0.625,12.8,1,0,none
2026-05-27,Emergency,2,5,53,100,0.53,15.6,3,0,none
2026-05-27,OPD - General Medicine,2,5,129,150,0.86,36.5,7,0,none
2026-05-27,Cardiology,2,5,46,60,0.767,23.0,2,0,none
2026-05-27,Orthopedics,2,5,30,50,0.6,14.4,2,0,none
2026-05-27,Pediatrics,2,5,45,70,0.643,12.9,3,0,none
2026-05-27,Radiology,2,5,25,40,0.625,17.0,1,0,none
2026-05-28,Emergency,3,5,61,100,0.61,15.1,3,0,none
2026-05-28,OPD - General Medicine,3,5,112,150,0.747,20.0,6,0,none
2026-05-28,Cardiology,3,5,42,60,0.7,15.5,3,0,none
2026-05-28,Orthopedics,3,5,34,50,0.68,13.1,2,0,none
2026-05-28,Pediatrics,3,5,54,70,0.771,20.9,2,0,none
2026-05-28,Radiology,3,5,27,40,0.675,17.2,1,0,none
2026-05-29,Emergency,4,5,67,100,0.67,16.6,4,0,none
2026-05-29,OPD - General Medicine,4,5,107,150,0.713,16.9,7,0,none
2026-05-29,Cardiology,4,5,44,60,0.733,18.2,2,0,none
2026-05-29,Orthopedics,4,5,33,50,0.66,12.9,2,0,none
2026-05-29,Pediatrics,4,5,44,70,0.629,14.9,2,0,none
2026-05-29,Radiology,4,5,30,40,0.75,20.9,2,1,medium
2026-05-30,Emergency,5,5,37,100,0.37,16.5,4,0,none
2026-05-30,OPD - General Medicine,5,5,85,150,0.567,13.9,8,0,none
2026-05-30,Cardiology,5,5,32,60,0.533,16.5,3,0,none
2026-05-30,Orthopedics,5,5,28,50,0.56,15.1,2,0,none
2026-05-30,Pediatrics,5,5,25,70,0.357,14.8,3,0,none
2026-05-30,Radiology,5,5,14,40,0.35,15.7,1,0,none
